cell_id,timestamp,technology,rsrp,rsrq,sinr,throughput_dl,throughput_ul,latency,jitter,packet_loss,handover_label,is_anomaly,latitude,longitude,prb_utilization,active_users,sla_compliant
CELL_008,2024-01-02 01:04:00,5G,-102.4,-10.57,29.529589324177813,727.68,246.088285108615,9.856,1.677822443838762,0.3941,1,0,36.82,10.17,67.7,44,1
CELL_014,2024-01-02 01:05:00,5G,-100.5,-19.03,16.462055060377338,31.02,10.226636355786203,22.721,1.8284171314523345,0.315,1,0,36.82,10.17,29.2,188,1
CELL_017,2024-01-02 01:06:00,5G,-90.8,-14.33,-4.083532308211431,231.25,98.03023988856408,1.58,0.17916765035411406,0.0124,1,0,36.82,10.17,56.0,13,1
CELL_008,2024-01-02 01:07:00,5G,-97.1,-18.3,6.100581550397651,1315.01,616.2717151991595,4.711,0.5221151632739037,0.2257,1,0,36.82,10.17,87.8,5,1
CELL_015,2024-01-02 01:08:00,5G,-85.9,-17.87,-0.8501688876329023,215.3,100.6676173166399,2.707,0.18229827346023697,0.0495,1,0,36.82,10.17,61.6,14,1
CELL_014,2024-01-02 01:09:00,5G,-71.6,-5.29,7.782713425308874,219.6,89.62014978894264,2.256,0.17166195440501467,0.0135,1,0,36.82,10.17,50.6,12,1
CELL_018,2024-01-02 01:10:00,5G,-83.3,-9.49,1.9248589977429056,309.66,144.66525619575427,1.323,0.09306446423630442,0.0633,1,0,36.82,10.17,63.6,11,1
CELL_020,2024-01-02 01:11:00,5G,-107.3,-6.72,-2.9050163839692744,974.81,426.7301767330904,7.967,1.5775468191033708,0.3203,1,0,36.82,10.17,65.4,50,1
CELL_007,2024-01-02 01:12:00,5G,-81.2,-5.2,6.615291890483258,802.65,263.1498569213656,5.73,1.0301260968741226,0.5554,1,0,36.82,10.17,82.1,60,1
CELL_003,2024-01-02 01:13:00,5G,-111.6,-10.14,25.665279920270546,56.96,22.425703071530315,7.975,1.0390077660319306,4.9146,1,0,36.82,10.17,28.2,188,1
CELL_012,2024-01-02 01:14:00,5G,-89.4,-18.48,28.982323227139524,35.1,12.019162156054474,7.307,0.7309886661274904,0.2616,1,0,36.82,10.17,22.7,212,1
CELL_003,2024-01-02 01:15:00,5G,-98.4,-17.16,22.21612380139359,726.15,287.1222094357735,6.821,1.0629841382938356,0.9091,1,0,36.82,10.17,90.4,59,1
CELL_020,2024-01-02 01:16:00,5G,-71.3,-19.16,19.48740891560104,33.78,12.579497194218527,30.6,2.3993671582720144,0.1859,1,0,36.82,10.17,53.9,202,1
CELL_014,2024-01-02 01:17:00,5G,-110.1,-11.68,25.14057257702496,300.45,135.40714377101457,1.924,0.2639910702303592,0.2052,1,0,36.82,10.17,53.9,16,0
CELL_015,2024-01-02 01:18:00,5G,-100.1,-3.95,29.070846023509297,278.91,124.02858914577898,1.458,0.2866975179115984,0.086,1,0,36.82,10.17,54.4,14,1
CELL_014,2024-01-02 01:19:00,5G,-86.3,-10.12,20.131105167405906,614.52,188.88647293569792,8.344,0.5423699776493613,0.0767,1,0,36.82,10.17,82.7,38,1
CELL_007,2024-01-02 01:20:00,5G,-96.3,-11.75,-2.8202195420764924,59.44,22.00758566739987,475.4149958250939,141.16554610771448,13.31942908278309,1,1,36.82,10.17,37.4,200,1
CELL_017,2024-01-02 01:21:00,5G,-84.8,-6.86,27.47069208600628,53.92,18.782258072333175,30.588,3.5778166903438646,0.1,1,0,36.82,10.17,49.5,173,1
CELL_012,2024-01-02 01:22:00,5G,-112.0,-5.26,-0.8673964518572719,270.54,124.24613747217414,1.459,0.1884334524742957,0.1628,1,0,36.82,10.17,69.3,13,0
CELL_020,2024-01-02 01:23:00,5G,-113.2,-12.12,28.196846697360755,239.44,112.37478184891229,1.685,0.14793937239287602,0.0203,1,0,36.82,10.17,47.5,16,1
CELL_004,2024-01-02 01:24:00,5G,-79.9,-7.78,-0.19881062539363192,723.49,340.81590645223383,9.614,0.9072505505671997,0.0697,1,0,36.82,10.17,64.2,47,1
CELL_009,2024-01-02 01:25:00,5G,-83.3,-19.88,7.339013245014224,248.2,90.91219473573462,2.543,0.44901032997852464,0.0049,1,0,36.82,10.17,64.3,8,1
CELL_006,2024-01-02 01:26:00,5G,-94.1,-11.3,9.568576152085072,674.48,261.42724620574523,11.668,1.4882118949330547,0.1137,1,0,36.82,10.17,56.8,55,1
CELL_016,2024-01-02 01:27:00,5G,-74.2,-19.73,21.230494093095462,707.48,352.05272013144884,11.096,1.9896597030717666,0.6779,1,0,36.82,10.17,75.1,53,1
CELL_002,2024-01-02 01:28:00,5G,-101.9,-6.57,2.8825257964734847,209.69,65.07740410942195,1.509,0.08986481218661452,0.0198,1,0,36.82,10.17,57.4,10,1
CELL_008,2024-01-02 01:29:00,5G,-87.9,-6.15,10.483531966621566,4.295558292829603,1.1691050673300816,5.007,0.5119272171700491,0.0313,1,1,36.82,10.17,95.8,7,1
CELL_011,2024-01-02 01:30:00,5G,-76.4,-18.59,12.771094969889923,4.098203231514784,1.3524052554159913,1.876,0.3734940631237102,0.0443,1,1,36.82,10.17,53.5,6,1
CELL_013,2024-01-02 01:31:00,5G,-73.5,-8.36,23.191879479755514,1078.81,506.2784316157425,7.235,0.68657008399083,2.678,1,0,36.82,10.17,61.9,43,0
CELL_017,2024-01-02 01:32:00,5G,-78.2,-9.51,19.76542093350562,331.39,109.85860146508688,2.056,0.4071663608924988,0.0411,1,0,36.82,10.17,52.3,8,1
CELL_008,2024-01-02 01:33:00,5G,-75.8,-19.73,-4.629783221860836,45.62,17.457115678917287,28.74,2.6331408980794224,1.288,1,0,36.82,10.17,30.1,193,1
CELL_018,2024-01-02 01:34:00,5G,-70.1,-7.16,8.068404805938542,45.87,17.204662039308086,23.617,3.5677923026813603,1.2058,1,0,36.82,10.17,42.5,187,1
CELL_018,2024-01-02 01:35:00,5G,-116.3,-10.47,-2.177056798587329,70.45,24.03406808141633,35.287,2.1199390464935903,0.8422,1,0,36.82,10.17,52.8,189,1
CELL_014,2024-01-02 01:36:00,5G,-83.0,-7.89,10.312064918501006,317.4,111.51946322236749,1.907,0.2731841112890877,0.1544,0,0,36.82,10.17,56.0,16,0
CELL_015,2024-01-02 01:37:00,5G,-109.6,-8.3,0.7154721157681081,37.29,11.324359971768954,32.333,3.9019812350105614,2.7826,1,0,36.82,10.17,35.5,186,1
CELL_006,2024-01-02 01:38:00,5G,-119.3,-19.5,1.5654104172832124,837.21,265.6356572268943,7.032,1.4021685969297355,0.0991,0,0,36.82,10.17,88.8,40,1
CELL_011,2024-01-02 01:39:00,5G,-114.4,-5.43,18.36278364323954,728.85,299.22534796740206,7.301,0.8462794447595727,0.4681,1,0,36.82,10.17,56.7,31,1
CELL_013,2024-01-02 01:40:00,5G,-117.5,-14.48,28.311881814408785,890.11,432.22606452951345,6.014,0.9658298570436762,0.363,1,0,36.82,10.17,67.0,46,1
CELL_001,2024-01-02 01:41:00,5G,-72.6,-6.87,5.607077932077409,257.47,95.05011469635456,1.591,0.2977313711340137,0.0319,1,0,36.82,10.17,60.7,13,1
CELL_006,2024-01-02 01:42:00,5G,-73.7,-11.25,22.63845806047425,1201.35,360.9855516044704,3.468,0.34383795344888285,0.5112,1,0,36.82,10.17,81.1,5,0
CELL_009,2024-01-02 01:43:00,5G,-71.2,-12.76,16.49917757682184,43.77,15.601849578398712,26.347,4.447536906504194,0.5813,1,0,36.82,10.17,34.9,217,1
CELL_008,2024-01-02 01:44:00,5G,-79.9,-17.67,11.68919476827514,819.97,345.5367275988741,8.22,0.8984209819380696,0.4829,1,0,36.82,10.17,67.6,39,1
CELL_011,2024-01-02 01:45:00,5G,-99.0,-12.32,13.955041786021702,979.13,394.35797426592575,8.307,1.1508884753690902,0.2518,1,0,36.82,10.17,56.2,45,1
CELL_019,2024-01-02 01:46:00,5G,-108.1,-18.79,28.055575948924485,639.26,197.9471243598871,9.869,1.1881790158362142,0.7295,1,0,36.82,10.17,57.1,35,1
CELL_009,2024-01-02 01:47:00,5G,-72.5,-5.62,-2.495589026496628,882.66,402.3153491657051,10.328,1.8673234049255854,0.0935,1,0,36.82,10.17,69.6,43,1
CELL_017,2024-01-02 01:48:00,5G,-112.2,-9.4,13.530720486729102,273.87,103.20765802108913,2.172,0.2703946614051167,0.0125,1,0,36.82,10.17,69.1,12,1
CELL_012,2024-01-02 01:49:00,5G,-106.8,-4.2,1.5575910444449983,1336.11,667.7669301302185,2.733,0.1443089139595694,0.0702,1,0,36.82,10.17,89.4,12,1
CELL_014,2024-01-02 01:50:00,5G,-94.1,-4.15,-2.478962171501996,1041.89,476.97641355377516,4.823,0.7861822454800775,0.031,1,0,36.82,10.17,83.4,8,1
CELL_015,2024-01-02 01:51:00,5G,-112.9,-8.11,13.59761560315484,288.51,100.02168457143463,1.224,0.18867893285173873,0.006,1,0,36.82,10.17,37.9,13,1
CELL_016,2024-01-02 01:52:00,5G,-91.8,-7.65,21.753093962459666,47.0,21.63483333137634,21.973,3.6751477870889264,1.065,1,0,36.82,10.17,36.9,207,1
CELL_020,2024-01-02 01:53:00,5G,-108.4,-14.13,4.94932109699408,329.06,146.32053561511736,2.018,0.39305131550875394,0.0297,0,0,36.82,10.17,66.9,11,1
CELL_001,2024-01-02 01:54:00,5G,-100.0,-13.26,7.109903415486844,674.76,280.5013276644681,10.914,1.8724178839816423,0.0211,1,0,36.82,10.17,66.2,38,1
CELL_010,2024-01-02 01:55:00,5G,-90.4,-6.43,3.99312370197843,218.06,72.9079879557205,2.702,0.13648983121455943,0.0143,0,0,36.82,10.17,64.9,15,1
CELL_008,2024-01-02 01:56:00,5G,-110.3,-15.58,-1.9651895754835031,281.55,132.38369165864785,1.733,0.18378896782634943,0.0523,1,0,36.82,10.17,59.8,12,1
CELL_018,2024-01-02 01:57:00,5G,-100.3,-17.3,13.885598749665895,4.142942101887334,1.0812720880301954,27.374,1.3793905300001,1.8682,1,1,36.82,10.17,38.4,212,1
CELL_001,2024-01-02 01:58:00,5G,-72.5,-13.68,-4.7071737945874315,633.87,237.2009160908082,6.745,0.48536358701282345,0.4571,1,0,36.82,10.17,82.0,42,1
CELL_002,2024-01-02 01:59:00,5G,-106.4,-18.28,5.307961230655989,822.91,398.0770604453204,6.618,0.7738837411002909,0.1541,1,0,36.82,10.17,65.6,45,1
CELL_001,2024-01-02 02:00:00,5G,-107.2,-6.27,-2.926970942571163,690.96,252.25880421099995,6.791,0.511182742770199,1.179,1,0,36.82,10.17,87.7,56,1
CELL_001,2024-01-02 02:01:00,5G,-74.8,-13.53,15.65327761079082,1105.04,360.33910783000385,4.383,0.5231876377157683,0.2442,1,0,36.82,10.17,58.9,8,1
CELL_009,2024-01-02 02:02:00,5G,-104.8,-13.49,2.8845066721913764,241.41,94.97136657659166,1.803,0.16671777579139238,0.0186,1,0,36.82,10.17,57.3,16,1
CELL_013,2024-01-02 02:03:00,5G,-125.6898995850765,-16.81,-9.127125457036854,20.45,10.026361919437003,29.95,2.2791713123758313,0.7089,1,1,36.82,10.17,46.1,203,1
CELL_001,2024-01-02 02:04:00,5G,-102.2,-12.63,3.736461861873474,48.04,18.18520231535697,35.881,6.505722432587215,0.5016,1,0,36.82,10.17,30.0,204,1
CELL_013,2024-01-02 02:05:00,5G,-93.0,-15.99,9.162680483027883,563.16,251.75232321687386,12.442,2.3262217469407287,0.4249,1,0,36.82,10.17,58.8,43,1
CELL_020,2024-01-02 02:06:00,5G,-82.6,-15.33,12.47096508971244,244.48,113.96646784812782,227.10846723056096,60.046929005232606,12.490294157006057,1,1,36.82,10.17,56.8,9,1
CELL_007,2024-01-02 02:07:00,5G,-100.9,-19.48,21.985682104927857,40.81,15.567793660598344,25.248,3.9866561125027764,0.2558,1,0,36.82,10.17,38.7,217,1
CELL_002,2024-01-02 02:08:00,5G,-77.7,-10.69,23.370773171685148,220.29,102.3169981676168,2.206,0.18680783741000864,0.0143,1,0,36.82,10.17,50.8,13,1
CELL_006,2024-01-02 02:09:00,5G,-103.0,-10.34,20.765178143470575,1416.58,631.3525000041144,5.137,0.7855127523291091,0.1638,1,0,36.82,10.17,81.5,4,1
CELL_007,2024-01-02 02:10:00,5G,-117.9,-7.91,13.621643738789864,907.38,278.4194939438999,10.473,1.6380225588852328,0.3881,1,0,36.82,10.17,48.9,43,1
CELL_014,2024-01-02 02:11:00,5G,-113.6,-8.18,17.557675727179458,717.85,263.34901134671236,7.859,0.7680804739171205,1.2333,1,0,36.82,10.17,69.8,40,1
CELL_018,2024-01-02 02:12:00,5G,-100.1,-14.63,10.12371506573571,3.6163535930585318,1.6487663937516364,25.341,3.3942614189916838,0.0451,1,1,36.82,10.17,37.4,191,1
CELL_015,2024-01-02 02:13:00,5G,-88.1,-5.53,3.2440134011871002,59.47,20.934677658371772,33.535,5.140783681647734,2.8542,1,0,36.82,10.17,39.8,211,1
CELL_002,2024-01-02 02:14:00,5G,-73.5,-15.39,15.287509118314386,911.85,326.4173980249685,4.835,0.6212918310811566,0.1893,1,0,36.82,10.17,70.9,10,1
CELL_010,2024-01-02 02:15:00,5G,-111.69569941832017,-14.37,-7.590408306640564,196.92,63.8280150175181,1.334,0.26298949503084307,0.0002,1,1,36.82,10.17,49.3,14,1
CELL_012,2024-01-02 02:16:00,5G,-117.7,-16.35,25.128339184050155,1301.1,428.7620734752652,6.054,1.049510173931023,0.0887,1,0,36.82,10.17,68.5,5,1
CELL_017,2024-01-02 02:17:00,5G,-99.2,-12.04,5.130645896616759,25.75,11.72877391959267,29.753,4.132346446307075,0.3049,1,0,36.82,10.17,47.6,210,1
CELL_008,2024-01-02 02:18:00,5G,-92.8,-9.37,-0.40615763450407094,55.6,25.37806653458202,26.325,2.8547385367897187,0.3533,1,0,36.82,10.17,33.3,196,1
CELL_011,2024-01-02 02:19:00,5G,-120.0,-5.33,14.337003181478781,356.27,115.61187251440249,1.427,0.1553654723222731,0.0081,1,0,36.82,10.17,55.2,13,1
CELL_003,2024-01-02 02:20:00,5G,-112.4,-10.34,-2.38913519168029,858.69,376.9724146997209,8.659,0.6859313293387465,0.9687,1,0,36.82,10.17,85.5,40,1
CELL_006,2024-01-02 02:21:00,5G,-117.8,-9.05,18.952563331625942,1288.22,394.54067364755156,4.402,0.2555825657939937,0.0535,1,0,36.82,10.17,78.7,4,1
CELL_009,2024-01-02 02:22:00,5G,-91.4,-17.07,18.98315970055035,159.09,65.28556371341861,1.917,0.19494787498232252,0.0891,1,0,36.82,10.17,48.5,15,1
CELL_006,2024-01-02 02:23:00,5G,-114.1,-10.5,25.35979026048886,298.58,113.51556431230743,1.721,0.13514893004030057,0.009,1,0,36.82,10.17,55.8,8,1
CELL_009,2024-01-02 02:24:00,5G,-118.0,-3.96,7.488890964991208,189.52,90.86255652828028,452.0160006339172,73.4667406873834,23.392662934606083,1,1,36.82,10.17,54.6,10,1
CELL_007,2024-01-02 02:25:00,5G,-74.7,-4.66,8.000894081782741,260.19,105.6515692049673,1.853,0.1489407579366241,0.0373,1,0,36.82,10.17,65.9,15,1
CELL_009,2024-01-02 02:26:00,5G,-104.1,-5.76,2.315835001260476,251.23,91.63180126777057,1.879,0.36507500017349337,0.0211,1,0,36.82,10.17,47.7,9,1
CELL_018,2024-01-02 02:27:00,5G,-71.8,-9.41,11.306081130554084,912.9,402.02394431774707,11.387,0.888230477738441,0.9598,1,0,36.82,10.17,74.0,44,1
CELL_012,2024-01-02 02:28:00,5G,-70.3,-10.39,22.566553105282136,32.72,11.049942664539563,349.37433962307455,132.14929929170881,29.13211961674536,1,1,36.82,10.17,39.9,185,1
CELL_008,2024-01-02 02:29:00,5G,-112.2,-11.12,5.743310525627816,244.85,111.95360724794183,2.104,0.21105452461703975,0.0362,1,0,36.82,10.17,46.5,10,1
CELL_008,2024-01-02 02:30:00,5G,-80.8,-18.04,11.912666272548176,240.89,87.61849155950577,1.775,0.18090959547453087,0.0304,1,0,36.82,10.17,54.5,13,1
CELL_018,2024-01-02 02:31:00,5G,-91.0,-9.76,-3.7492988599639676,546.24,231.4154449206652,9.711,1.5704822898577688,0.2244,1,0,36.82,10.17,72.3,41,1
CELL_020,2024-01-02 02:32:00,5G,-120.0,-9.86,29.180045117516002,599.51,282.3753225851914,5.815,0.9517323046818996,0.1408,1,0,36.82,10.17,81.4,42,1
CELL_015,2024-01-02 02:33:00,5G,-72.2,-14.9,8.452144257771533,735.91,232.81813047548624,9.247,0.5522306545693997,0.5855,1,0,36.82,10.17,70.7,53,1
CELL_007,2024-01-02 02:34:00,5G,-82.3,-12.93,-3.789883540834769,10.84,3.740971679240583,18.006,1.9168582033344952,1.5732,1,0,36.82,10.17,34.9,192,1
CELL_011,2024-01-02 02:35:00,5G,-112.4,-3.22,9.731047010244607,2.8274388126747416,0.7078740625544444,9.002,0.8967768365187023,0.4155,1,1,36.82,10.17,80.2,33,1
CELL_020,2024-01-02 02:36:00,5G,-94.3,-9.85,22.924213140281342,1094.4,362.7915610904816,6.026,0.30417341250257923,0.5495,1,0,36.82,10.17,87.2,6,0
CELL_016,2024-01-02 02:37:00,5G,-98.8,-11.66,10.220370237995173,829.67,369.66179324899025,8.327,0.9170819628623118,0.8871,1,0,36.82,10.17,66.7,44,1
CELL_004,2024-01-02 02:38:00,5G,-95.2,-13.27,5.751839681699,1262.99,609.4742853354145,8.799,0.9446123600983128,0.1274,1,0,36.82,10.17,61.4,45,1
CELL_006,2024-01-02 02:39:00,5G,-83.3,-12.29,25.254646192034144,878.06,283.66043653471996,7.379,0.5158202492794997,2.0521,1,0,36.82,10.17,56.8,50,0
CELL_003,2024-01-02 02:40:00,5G,-124.07133540105048,-5.01,-6.714883430492065,1050.15,424.48735876316886,8.998,1.3061967661007665,0.8367,1,1,36.82,10.17,66.2,52,1
CELL_009,2024-01-02 02:41:00,5G,-116.4,-13.47,-2.569492245430763,56.38,20.40141899812078,35.107,3.619250178875876,0.9857,1,0,36.82,10.17,27.5,234,1
CELL_010,2024-01-02 02:42:00,5G,-95.9,-4.96,29.321240304847755,29.8,14.040226504134855,21.557,1.9445891338674188,2.3662,1,0,36.82,10.17,60.2,195,1
CELL_014,2024-01-02 02:43:00,5G,-100.9,-17.68,21.290186651639246,257.6,83.43670917332987,2.074,0.2368069623976891,0.0561,1,0,36.82,10.17,58.2,18,1
CELL_011,2024-01-02 02:44:00,5G,-104.2,-4.4,4.46057228531914,566.29,250.17679348071894,8.789,1.0410530612085465,0.2168,1,0,36.82,10.17,94.1,48,1
CELL_018,2024-01-02 02:45:00,5G,-78.3,-6.48,5.393399173341017,889.14,365.10069910558155,9.125,0.4958874637356919,1.2166,1,0,36.82,10.17,86.7,39,1
CELL_012,2024-01-02 02:46:00,5G,-114.8,-16.04,4.704369223249927,215.08,85.27513826489046,1.587,0.2255727038292262,0.0632,1,0,36.82,10.17,59.8,12,1
CELL_012,2024-01-02 02:47:00,5G,-79.4,-17.03,11.903565517004392,1286.08,637.2852292979413,4.444,0.33596219354955564,0.1085,1,0,36.82,10.17,86.7,3,1
CELL_013,2024-01-02 02:48:00,5G,-85.2,-3.6,26.332112707677904,809.68,266.3179875956134,5.815,0.6282313831094353,1.4529,1,0,36.82,10.17,58.7,41,1
CELL_013,2024-01-02 02:49:00,5G,-104.0,-14.14,6.3198168917907935,49.19,14.990482068994272,22.996,2.1016417998678496,0.3042,1,0,36.82,10.17,25.5,188,1
CELL_019,2024-01-02 02:50:00,5G,-94.4,-13.59,5.918349340242507,217.84,76.42202878172002,1.639,0.18401028185002555,0.0333,1,0,36.82,10.17,35.3,16,1
CELL_019,2024-01-02 02:51:00,5G,-84.1,-14.67,3.993359803671577,773.95,340.12081566368323,10.101,1.1730667801452401,0.2265,1,0,36.82,10.17,55.8,43,1
CELL_014,2024-01-02 02:52:00,5G,-112.4,-8.7,27.11387314979521,2.755539652921435,0.3733228078677211,1.326,0.0935128084323128,0.0121,1,1,36.82,10.17,62.0,9,1
CELL_004,2024-01-02 02:53:00,5G,-111.1,-19.39,10.020204267431076,925.81,295.09568886494253,11.912,1.194017391357732,0.1483,1,0,36.82,10.17,63.6,41,1
CELL_013,2024-01-02 02:54:00,5G,-99.1,-5.96,14.834966344254443,48.05,19.230763474862812,24.748,4.3476331069170335,2.4846,1,0,36.82,10.17,17.7,205,1
CELL_008,2024-01-02 02:55:00,5G,-95.5,-15.94,-3.960197776445713,968.74,369.61563471681535,9.091,1.7344485135277765,0.145,1,0,36.82,10.17,54.1,45,1
CELL_019,2024-01-02 02:56:00,5G,-79.2,-11.88,29.37711845789373,75.16,30.110909819336108,25.953,3.2210390949726944,0.7392,1,0,36.82,10.17,26.0,176,1
CELL_012,2024-01-02 02:57:00,5G,-98.0,-3.33,0.31327848517801105,767.13,248.81813570843005,7.295,0.8321289340387139,0.2715,1,0,36.82,10.17,62.4,42,1
CELL_018,2024-01-02 02:58:00,5G,-109.3,-18.66,13.736205113405514,953.69,431.0584307821855,5.86,0.4024293310786557,0.0316,1,0,36.82,10.17,69.0,4,1
CELL_006,2024-01-02 02:59:00,5G,-80.9,-18.61,10.687698675747848,1036.44,487.76044668625644,5.879,0.8755716207124428,0.9679,1,0,36.82,10.17,68.3,50,1
CELL_018,2024-01-02 03:00:00,5G,-115.1,-15.88,0.8650205128666295,60.21,29.843776600428075,31.965,6.384503146815268,0.9824,1,0,36.82,10.17,5.0,187,1
CELL_019,2024-01-02 03:01:00,5G,-84.3,-14.14,17.232616395690417,50.77,17.927626345208267,17.932,2.4598154019003675,0.2843,1,0,36.82,10.17,26.8,210,1
CELL_005,2024-01-02 03:02:00,5G,-99.4,-14.27,13.090632263800156,1283.88,505.59623462110295,4.307,0.42654446872999413,0.0773,1,0,36.82,10.17,87.9,7,1
CELL_009,2024-01-02 03:03:00,5G,-95.0,-4.14,16.99510629605967,182.64,60.684213515627086,1.598,0.1467167527903899,0.0431,1,0,36.82,10.17,59.1,5,1
CELL_003,2024-01-02 03:04:00,5G,-71.8,-12.89,2.8436965558176377,36.37,12.073618800927603,15.26,3.018759669928962,0.4803,1,0,36.82,10.17,22.3,195,1
CELL_010,2024-01-02 03:05:00,5G,-116.9,-13.75,21.67518992097185,763.47,372.9313324901864,9.854,1.8946690456598474,0.0713,1,0,36.82,10.17,55.4,33,1
CELL_019,2024-01-02 03:06:00,5G,-85.7,-5.46,14.893667141053385,1010.89,459.00001232578984,8.577,1.4026573048096425,0.3476,1,0,36.82,10.17,80.8,51,1
CELL_003,2024-01-02 03:07:00,5G,-71.5,-4.49,14.405338194311462,296.41,105.98883982151474,1.499,0.2849160388790992,0.0438,1,0,36.82,10.17,60.2,15,1
CELL_015,2024-01-02 03:08:00,5G,-75.4,-4.35,18.088897688496836,688.16,285.7241645821071,8.155,0.9500239801058822,0.6508,1,0,36.82,10.17,79.0,40,1
CELL_001,2024-01-02 03:09:00,5G,-72.3,-16.81,21.670687635441787,739.56,293.12358082530295,4.253,0.42595370960237666,0.0588,1,0,36.82,10.17,97.2,9,1
CELL_007,2024-01-02 03:10:00,5G,-102.7,-7.47,3.481424385564587,598.98,197.8643404711784,7.376,0.8656447330880883,0.2839,1,0,36.82,10.17,74.6,41,1
CELL_012,2024-01-02 03:11:00,5G,-106.9,-15.55,14.909323397972713,235.2,86.21283928643805,2.263,0.3450801097425475,0.0038,1,0,36.82,10.17,60.3,7,1
CELL_017,2024-01-02 03:12:00,5G,-88.9,-5.14,18.484363406673207,262.92,102.28079037851224,2.186,0.2721875540112267,0.0779,1,0,36.82,10.17,47.4,11,1
CELL_020,2024-01-02 03:13:00,5G,-109.7,-19.4,5.8367021475986505,221.89,78.2478203819056,1.843,0.29363835808882316,0.0187,1,0,36.82,10.17,70.4,17,1
CELL_005,2024-01-02 03:14:00,5G,-108.3,-8.02,1.7383940894799599,221.09,92.80562053364172,1.801,0.20095268369994024,0.032,1,0,36.82,10.17,39.2,17,1
CELL_004,2024-01-02 03:15:00,5G,-112.21910877987769,-16.05,-6.065876737490355,860.52,261.12664799361966,9.285,1.8429696882210036,0.1579,1,1,36.82,10.17,89.6,43,1
CELL_012,2024-01-02 03:16:00,5G,-91.0,-7.67,27.785326943848304,229.54,80.02657288480559,2.338,0.45710800190072565,0.0514,1,0,36.82,10.17,50.6,10,1
CELL_020,2024-01-02 03:17:00,5G,-117.9,-5.76,22.535606043493324,1052.0,435.08847546406236,10.57,1.2505525556913597,0.1011,1,0,36.82,10.17,61.1,42,1
CELL_018,2024-01-02 03:18:00,5G,-106.0,-11.41,-3.6838999549848945,1135.9,443.23382152112015,2.953,0.29769151587879156,0.3119,1,0,36.82,10.17,93.0,5,1
CELL_017,2024-01-02 03:19:00,5G,-99.0,-9.49,0.2653750413354867,35.05,12.198475217913515,13.823,1.5331578578195075,1.4189,1,0,36.82,10.17,47.9,193,1
CELL_019,2024-01-02 03:20:00,5G,-104.3,-7.64,19.285007731638228,1318.96,516.929508015972,5.053,0.5755974574566026,0.9771,1,0,36.82,10.17,77.8,5,0
CELL_009,2024-01-02 03:21:00,5G,-112.9,-6.82,14.054294874773259,921.53,446.8436421228101,7.13,1.3801888601141983,0.9896,1,0,36.82,10.17,64.8,36,1
CELL_004,2024-01-02 03:22:00,5G,-85.7,-17.71,15.267081208442335,578.48,270.6153784030927,5.973,0.772690623697931,0.0978,1,0,36.82,10.17,68.8,32,1
CELL_002,2024-01-02 03:23:00,5G,-114.7,-15.93,28.47895773784851,921.68,332.54515281576766,13.593,2.6572641016858127,0.0882,1,0,36.82,10.17,74.8,33,1
CELL_004,2024-01-02 03:24:00,5G,-115.6,-9.11,11.08784642032186,878.71,316.5526116604051,4.524,0.5064685124773509,1.0653,1,0,36.82,10.17,74.9,43,1
CELL_002,2024-01-02 03:25:00,5G,-107.5,-19.98,23.5653618381519,758.59,319.8681381147446,6.884,0.8660090225041668,0.5816,1,0,36.82,10.17,83.6,38,1
CELL_015,2024-01-02 03:26:00,5G,-83.5,-8.65,27.917202919943584,227.91,112.40283764569062,1.848,0.15319859106467035,0.0118,1,0,36.82,10.17,56.7,14,1
CELL_002,2024-01-02 03:27:00,5G,-118.6,-11.2,16.54236616077186,751.56,236.98189303834968,7.273,0.9035179559500154,0.7668,1,0,36.82,10.17,66.3,57,1
CELL_004,2024-01-02 03:28:00,5G,-97.9,-18.55,24.126466818403685,235.25,103.67199939593868,1.761,0.2404438731962569,0.1964,1,0,36.82,10.17,74.7,9,0
CELL_006,2024-01-02 03:29:00,5G,-113.4,-11.51,8.142509882622818,50.28,20.18900125557547,18.481,3.3365023636747053,1.7899,1,0,36.82,10.17,32.6,192,1
CELL_007,2024-01-02 03:30:00,5G,-91.5,-18.5,23.33904096845699,291.19,110.30324440562299,1.55,0.19320994097437175,0.1337,1,0,36.82,10.17,44.4,11,0
CELL_010,2024-01-02 03:31:00,5G,-78.7,-3.47,25.424301030314517,910.3,343.54875267122844,12.163,1.1405628059749713,0.5849,1,0,36.82,10.17,57.7,51,1
CELL_019,2024-01-02 03:32:00,5G,-106.4,-13.34,1.9027957805522373,654.62,205.92750122484134,10.32,1.0394383532845684,0.4665,1,0,36.82,10.17,81.1,42,1
CELL_019,2024-01-02 03:33:00,5G,-104.9,-4.89,14.88661532969575,254.77,103.33040892157862,2.414,0.13762656462048983,0.0149,1,0,36.82,10.17,56.5,15,1
CELL_012,2024-01-02 03:34:00,5G,-114.7,-19.26,25.4516885477519,847.15,367.77344318859923,11.847,0.7591961793912844,1.1521,1,0,36.82,10.17,89.9,45,1
